IttfId,PlayerName,CountryCode,Gender,Age,DOB,Handedness,Grip,HeadShot,Style
131914,Suhana SAINI,IND,F,19,02/28/2006 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131914_HEADSHOT_R_SAINI_Suhana.png,Attack
131917,Payas JAIN,IND,M,21,09/26/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131917_HEADSHOT_R_JAIN_Payas.png,Attack
131924,CHO Kijeong,KOR,M,25,05/10/2000 00:00:00,Right Hand,Shakehand,,Attack
131932,CHOONG Javen,MAS,M,24,02/03/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131932_Headshot_R_CHOONG Javen.png,Attack
131962,WONG Andy,SGP,M,22,01/30/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131962_HEADSHOT_R_WONG_Andy.png,Attack
131965,ZHOU Jingyi,SGP,F,20,05/08/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131965_Headshot_R_ZHOU Jingyi.png,Attack
131996,Darius TOMA,ROU,M,24,05/08/2001 00:00:00,Right Hand,Shakehand,,Attack
131997,Heorhi KUNATS,AIN,M,22,10/26/2002 00:00:00,Right Hand,Shakehand,,Attack
132022,Kay STUMPER,GER,M,22,10/15/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132022_Headshot_R_STUMPER_Kay.png,Attack
132023,Hend FATHY,EGY,F,21,12/21/2003 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132023_HEADSHOT_R_FATHY_Hend.png,Attack
132026,Amadi OMEH,NGR,M,23,12/20/2001 00:00:00,Right Hand,Shakehand,,Defence
132028,Farida BADAWY,EGY,F,21,04/20/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132028_HEADSHOT_R_BADAWY_Farida.png,Attack
132059,Rouaa ELNAGHI,EGY,F,21,04/14/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132059_HEADSHOT_R_ELNAGHI_Rouaa.png,Attack
132081,Khalid ALSHAREIF,KSA,M,21,08/04/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132081_HEADSHOT_R_ALSHAREIF_Khalid.png,Attack
132083,Fabiola DIAZ,PUR,F,22,11/08/2002 00:00:00,Right Hand,Shakehand,,Attack
132096,Kasumi KIMURA,JPN,F,25,10/24/1999 00:00:00,,,,Attack
132104,Alexis ORENCEL,ARG,M,25,03/28/2000 00:00:00,Right Hand,Shakehand,,Attack
132120,Afzaal AHMAD,PAK,M,28,09/04/1997 00:00:00,,,,Attack
132122,Faizan ZAHOOR,PAK,M,22,11/15/2002 00:00:00,Right Hand,Shakehand,,Attack
132124,Undram MUNKHBAT,MGL,F,24,01/22/2001 00:00:00,Right Hand,Shakehand,,Attack
132126,Bolor-Erdene BATMUNKH,MGL,F,22,11/12/2002 00:00:00,Right Hand,Shakehand,,Attack
132132,CHEN Yi,CHN,F,21,08/24/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132132_Headshot_R_CHEN_Yi.png,Attack
132137,CAO Wei,CHN,M,26,09/03/1999 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132137_Headshot_R_CAO_Wei.png,Attack
132144,SER Lin Qian,SGP,F,19,05/01/2006 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132144_Headshot_R_SER_Lin Qian.png,Attack
132147,LIM Dao Yi,SGP,M,22,03/12/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132147_HEADSHOT_R_LIM_Dao-Yi.png,Attack
132171,CHOI Inhyeok,KOR,M,24,10/14/2000 00:00:00,Left Hand,Shakehand,,Attack
132172,JANG Seongil,KOR,M,21,07/05/2004 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132172_HEADSHOT_R_JANG_Seongil .png,Attack
132196,Mattias MONGIUSTI,SMR,M,22,11/11/2002 00:00:00,Right Hand,Shakehand,,Attack
132203,Kalina HRISTOVA,BUL,F,23,03/02/2002 00:00:00,Right Hand,Shakehand,,Attack
132216,Patricia SANTOS,POR,F,21,09/03/2004 00:00:00,Right Hand,Shakehand,,Attack
132221,Bence BOGNAR,SRB,M,24,10/19/2000 00:00:00,Right Hand,Shakehand,,Attack
132223,Barish MOULLET,SUI,M,23,06/18/2002 00:00:00,Right Hand,Shakehand,,Attack
132231,CHAU Wing Sze,HKG,F,23,02/15/2002 00:00:00,Right Hand,Shakehand,,Attack
132232,POON Yat,HKG,F,20,11/17/2004 00:00:00,Right Hand,Shakehand,,Attack
132310,CHOY Chun Kit,HKG,M,22,10/06/2003 00:00:00,Right Hand,Shakehand,,Attack
132312,PAU Yik Man,HKG,M,22,12/27/2002 00:00:00,Right Hand,Shakehand,,Attack
132318,NG Wing Lam,HKG,F,21,10/20/2003 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132318_HEADSHOT_R_NG_Wing Lam.png,Attack
132320,LEE Hoi Man,HKG,F,21,12/11/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132320_HEADSHOT_R_ LEE_Hoi Man.png,Attack
132325,YIU Kwan To,HKG,M,20,12/30/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132325_Headshot_R_YIU_Kwan_To.png,Attack
132350,Hamadeh KASWAL,JOR,M,23,02/23/2002 00:00:00,Left Hand,Shakehand,,Attack
132351,Raed ALDMAISY,JOR,M,21,10/03/2004 00:00:00,Left Hand,Shakehand,,Attack
132366,Fumiya IGARASHI,JPN,M,26,09/09/1999 00:00:00,,,,Attack
132389,Yonghun LEE,AUS,M,24,05/29/2001 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132389_HEADSHOT_R_LEE_Yonghun.png,Attack
132445,Jensen YONA,KEN,M,0,,,,,Attack
132462,Muhannad AL BALUSHI,OMA,M,36,12/25/1988 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132462_Headshot_R_AL BALUSHI_Muhannad.png,Attack
132554,Jian LI,USA,M,37,08/13/1988 00:00:00,,,,Defence
132565,Jayden ZHOU,USA,M,20,01/24/2005 00:00:00,Right Hand,Shakehand,,Attack
132571,Di YU,USA,M,29,02/03/1996 00:00:00,,,,Attack
132603,Mazen SANAOUBAR,PLE,M,51,09/08/1974 00:00:00,,,,Defence
132616,Ye TIAN,USA,M,27,01/13/1998 00:00:00,,,,Attack
132632,Satoshi AIDA,JPN,M,32,03/19/1993 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132632_HEADSHOT_R_AIDA_Satoshi.png,Defence
132641,Ying WANG,USA,F,30,12/15/1994 00:00:00,,,,Attack
132658,Carlos FERNANDEZ,PER,M,21,01/06/2004 00:00:00,Left Hand,Shakehand,,Attack
132702,LEE Daeun,KOR,F,22,12/30/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132702_HEADSHOT_R_LEE_Daeun.png,Attack
132712,KIM Yealin,KOR,F,23,11/22/2001 00:00:00,Right Hand,Shakehand,,Attack
132715,YOO Siwoo,KOR,F,23,12/14/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132715_HEADSHOT_R_YOO_Siwoo.png,Attack
132724,CHANG Li Sian,MAS,F,24,10/19/2000 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132724_Headshot_R_CHANG Li Sian Alice.png,Defence
132756,Hana ARAPOVIC,CRO,F,21,08/26/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132756_HEADSHOT_R_ARAPOVIC_Hana.png,Attack
132760,Yashini SIVASANKAR,IND,F,25,03/26/2000 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132760_Headshot_R_Yashini SIVASANKAR.png,Attack
132778,Ioanna GERASIMATOU,GRE,F,24,04/12/2001 00:00:00,Right Hand,Shakehand,,Attack
132780,Malamatenia PAPADIMITRIOU,GRE,F,21,08/30/2004 00:00:00,Left Hand,Shakehand,,Attack
132781,Alsu SAPAROVA,KAZ,F,23,06/06/2002 00:00:00,Right Hand,Shakehand,,Attack
132786,Himnakulhpuingheta JEHO,IND,M,21,12/08/2003 00:00:00,Right Hand,Shakehand,,Attack
132792,Valentina PAROLA,ARG,F,23,01/21/2002 00:00:00,,,,Attack
132793,Santiago LORENZO,ARG,M,24,09/21/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132793_HEADSHOT_R_LORENZO_Santiago.png,Attack
132800,Yukari SUGASAWA,JPN,F,22,09/20/2003 00:00:00,Left Hand,Shakehand,,Attack
132804,JANG Hanjae,KOR,M,21,03/11/2004 00:00:00,,,,Attack
132808,Anna FEJOS,HUN,F,23,04/08/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132808_Headshot_R_FEJOS_Anna.png,Attack
132809,Reka BEZEG,SRB,F,22,02/24/2003 00:00:00,Right Hand,Shakehand,,Attack
132889,FONG Jay Shern,MAS,M,25,04/20/2000 00:00:00,,,,Attack
132892,LYNE Karen,MAS,F,23,08/02/2002 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132892_HEADSHOT_R_LYNE_Karen.png,Attack
132899,Islombek SULTONOV,UZB,M,25,05/24/2000 00:00:00,,,,Attack
132900,Rozalina KHADJIEVA,UZB,F,25,12/13/1999 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132900_HEADSHOT_R_KHADJIEVA_Rozalina.png,Attack
132906,Shivjit LAMBA,IND,M,24,02/21/2001 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132906_HEADSHOT_R_LAMBA_Shivjit.png,Attack
132907,Prapti SEN,IND,F,24,07/30/2001 00:00:00,Right Hand,Shakehand,,Attack
132908,Abhimanyu MITRA,IND,M,27,04/09/1998 00:00:00,,,,Attack
132909,Anusha KUTUMBALE,IND,F,22,11/02/2002 00:00:00,Right Hand,Shakehand,,Attack
132915,Santoo SHRESTHA,NEP,M,25,06/26/2000 00:00:00,Right Hand,Shakehand,,Attack
132918,Asad ALRAISI,OMA,M,40,04/16/1985 00:00:00,,,,Attack
132953,Josiah WANDERA,KEN,M,32,12/05/1992 00:00:00,Right Hand,Shakehand,,Attack
132975,Frenaz CHIPIA,IND,F,29,01/18/1996 00:00:00,,,,Attack
132978,Sophia KLEE,GER,F,22,05/08/2003 00:00:00,Right Hand,Shakehand,,Attack
132983,Filip DELINCAK,SVK,M,22,08/28/2003 00:00:00,Right Hand,Shakehand,,Attack
132987,Adriana ILLASOVA,SVK,F,21,09/04/2004 00:00:00,Right Hand,Shakehand,,Attack
132992,Alexis LEBRUN,FRA,M,22,08/27/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132992_HEADSHOT_R_LEBRUN_Alexis.png,Attack
132994,Radek SKALA,CZE,M,23,02/25/2002 00:00:00,Right Hand,Shakehand,,Attack
132995,Simon BELIK,CZE,M,21,05/13/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132995_Headshot_R_BELIK_Simon.png,Attack
133000,Honoka HASHIMOTO,JPN,F,27,07/05/1998 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133000_Headshot_R_Honoka HASHIMOTO.png,Defence
133004,Helga DARI,HUN,F,23,05/14/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133004_Headshot_R_DARI_Helga.png,Attack
133013,Erik HUZSVAR,HUN,M,21,01/13/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133013_Headshot_R_HUZSVAR_Erik.png,Attack
133020,Cedric TSCHANZ,SUI,M,25,11/19/1999 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133020_Headshot_R_TSCHANZ_Cedric.png,Attack
133026,Ozge YILMAZ,TUR,F,22,11/04/2002 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133026_Headshot_R_YILMAZ Ozge.png,Attack
133033,Angel AYUSO,ESP,M,25,03/21/2000 00:00:00,Right Hand,Shakehand,,Attack
133035,Ainhoa CRISTOBAL,ESP,F,21,01/16/2004 00:00:00,Right Hand,Shakehand,,Attack
133042,Rafael DE LAS HERAS,ESP,M,25,12/03/1999 00:00:00,Left Hand,Shakehand,,Attack
133051,SI Zhigao,CHN,M,24,05/22/2001 00:00:00,,,,Attack
133074,Anel BAKHYT,KAZ,F,22,02/12/2003 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133074_Headshot_R_Anel BAKHYT.png,Attack
133113,Sarvinoz MIRKADIROVA,KAZ,F,20,02/03/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_MIRKADIROVA_Sarvinoz.png,Attack
133117,Maria PANFILOVA,AIN,F,19,10/10/2005 00:00:00,,,,Attack
133123,Anastasia STERNER,AUT,F,20,02/05/2005 00:00:00,Right Hand,Shakehand,,Attack
133124,Angelina ROMANOVSKAYA,KAZ,F,22,03/18/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133124_Headshot_R_Angelina ROMANOVSKAYA.png,Attack
133134,Alexandra SMIRNOVA,KAZ,F,21,06/11/2004 00:00:00,Right Hand,Shakehand,,Attack
133251,Evgeny TIKHONOV,AIN,M,20,10/06/2005 00:00:00,Right Hand,Shakehand,,Attack
133274,Daniels KOGANS,LAT,M,22,08/06/2003 00:00:00,Right Hand,Shakehand,,Attack
133304,Sofia Lu CHEN,AUT,F,22,05/03/2003 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133304_Headshot_R_CHEN_Sofia.png,Attack
133314,Maryam ALI,QAT,F,20,09/25/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133314_Headshot_R_ALI_Maryam.png,Attack
133328,Arianna BARANI,ITA,F,22,11/22/2002 00:00:00,Right Hand,Shakehand,,Attack
133334,Karlijn VAN LIEROP,NED,F,23,06/19/2002 00:00:00,Right Hand,Shakehand,,Attack
133335,Emine ERNST,NED,F,22,08/20/2003 00:00:00,Right Hand,Shakehand,,Attack
133337,Kas VAN OOST,NED,M,21,01/31/2004 00:00:00,,,,Attack
133340,Ece HARAC,TUR,F,23,10/07/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133340_Headshot_R_HARAC_Ece.png,Attack
133341,Elias HARDMEIER,SUI,M,23,05/13/2002 00:00:00,Right Hand,Shakehand,,Attack
133342,Denis DORCESCU,FRA,M,23,06/19/2002 00:00:00,Right Hand,Shakehand,,Attack
133347,KIM Taehyun,KOR,M,22,05/12/2003 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133347_Headsho_KIM Taehyun_R.png,Attack
133352,Sam BOCCARD,SUI,M,27,09/06/1998 00:00:00,Right Hand,Shakehand,,Attack
133361,Laetitia AZAR,LBN,F,23,07/12/2002 00:00:00,Right Hand,Shakehand,,Attack
133367,Fabio RAKOTOARIMANANA,MAD,M,22,07/24/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133367_Headshot_R_Fabio RAKOTOARIMANANA.png,Attack
133387,Mohammed ALI,IND,M,24,03/31/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133387_Headshot_R_Mohammed ALI.png,Attack
133395,David BJORKRYD,SWE,M,19,06/26/2006 00:00:00,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133395_Headshot_R_BJORKRYD_David.png,Attack
133396,Leah TVEIT,SWE,F,20,12/19/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133396_Headshot_R_Leah TVEIT.png,Defence
133398,Louis PRICE,ENG,M,21,05/10/2004 00:00:00,Left Hand,Shakehand,,Attack
133405,Satsuki ODO,JPN,F,21,05/16/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133405_Headshot_R_Satsuki ODO.png,Attack
133406,Rikke SKATTET,NOR,F,24,09/04/2001 00:00:00,Right Hand,Shakehand,,Defence
133415,Federico VALLINO,ITA,M,20,05/02/2005 00:00:00,Right Hand,Shakehand,,Attack
133422,Jasmin WONG,ENG,F,22,06/05/2003 00:00:00,Right Hand,Shakehand,,Attack
133423,Nusa KADIS,SLO,F,21,03/18/2004 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133423_Headshot_R_KADIS_Nusa.png,Attack
133426,Sara TOKIC,SLO,F,19,09/01/2006 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133426_Headshot_R_TOKIC_Sara.png,Attack
133427,Miha PODOBNIK,SLO,M,19,06/10/2006 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_PODOBNIK_Miha.png,Attack
133437,Leo VEKIC,CRO,M,21,02/28/2004 00:00:00,Left Hand,Shakehand,,Attack
133439,Borna PETEK,CRO,M,20,09/13/2005 00:00:00,Right Hand,Shakehand,,Attack
133441,Nicolas BURGOS,CHI,M,23,12/17/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133441_HEADSHOT_R_BURGOS_Nicolas.png,Attack
133455,Cedric MEISSNER,GER,M,25,07/13/2000 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133455_Headshot_MEISSNER_Cedric_R.png,Attack
133459,Bara AL-WEDIAN,JOR,F,35,03/04/1990 00:00:00,Left Hand,Shakehand,,Attack
133463,Hadjer TAHMI,ALG,F,22,04/13/2003 00:00:00,Right Hand,Shakehand,,Attack
133464,Amina KESSACI,ALG,F,20,01/04/2005 00:00:00,Right Hand,Penhold,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133464_Headshot_R_KESSACI_Amina.png,Attack
133469,Salem ALSUWAILEM,KSA,M,20,07/22/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133469_HEADSHOT_R_ALSUWAILEM_Salem.png,Attack
133475,Alaa YEHIA,EGY,F,22,12/01/2002 00:00:00,Right Hand,Shakehand,,Attack
133478,Giulia TAKAHASHI,BRA,F,20,04/02/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133478_HEADSHOT_R_TAKAHASHI_Giulia.png,Attack
133499,Abderrahmane AZZALA,ALG,M,21,07/08/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_AZZALA_Abderrahmane.png,Attack
133506,Kossi AKAKPO,TOG,M,24,05/06/2001 00:00:00,,,,Attack
133528,WANG Tianyi,CHN,F,23,03/02/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133528_Headshot_R_WANG_Tianyi.png,Attack
133529,HAN Feier,CHN,F,22,02/27/2003 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133529_Headshot_R_HAN_Feier.png,Attack
133557,Ziga ZIGON,SLO,M,22,05/05/2003 00:00:00,Right Hand,Shakehand,,Attack
133593,Swastika GHOSH,IND,F,22,06/07/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133593_Headshot_R_Swastika GHOSH.png,Attack
133594,Manushree PATIL,IND,F,24,03/08/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133594_Headshot_R_Manushree PATIL.png,Attack
133596,Alessi MASSART,BEL,M,19,11/19/2005 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133596_HEADSHOT_R_MASSART_Alessi.png,Attack
133606,CHENG Janissa,SGP,F,19,12/18/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133606_HEADSHOT_R_CHENG_Janissa.png,Attack
133627,Miguel PANTOJA,ESP,M,21,04/19/2004 00:00:00,Right Hand,Shakehand,,Attack
133661,Atarou ASSOU,TOG,M,27,05/02/1998 00:00:00,,,,
133663,Sitisak NUCHCHART,THA,M,21,01/23/2004 00:00:00,Left Hand,Shakehand,,Attack
133668,Wanwisa AUEAWIRIYAYOTHIN,THA,F,21,06/02/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133668_HEADSHOT_R_AUEAWIRIYAYOTHIN_Wanwisa.png,Attack
133671,Remi BETELU,FRA,M,26,08/26/1999 00:00:00,Right Hand,Shakehand,,Defence
133676,Salim KARAM,MAR,M,23,10/19/2001 00:00:00,,,,Attack
133692,Ayano I,JPN,F,26,08/20/1999 00:00:00,,,,Attack
133694,Shunsuke TOGAMI,JPN,M,24,08/24/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133694_HEADSHOT_R_Shunsuke_TOGAMI.png,Attack
133695,Hiromu KOBAYASHI,JPN,M,23,09/21/2002 00:00:00,Left Hand,Shakehand,,Attack
133702,OH Seunghwan,KOR,M,21,11/15/2003 00:00:00,Right Hand,Shakehand,,Attack
133707,BYUN Seoyoung,KOR,F,22,09/29/2003 00:00:00,Right Hand,Shakehand,,Defence
133709,KIM Taerim,KOR,F,20,07/20/2005 00:00:00,,,,Defence
133713,QUEK Izaac,SGP,M,19,05/26/2006 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133713_Headshot_R_QUEK_Izaac .png,Attack
133717,BAEK Hogyun,KOR,M,26,08/21/1999 00:00:00,Right Hand,Shakehand,,Attack
133722,Rofiat JIMOH,NGR,F,22,01/01/2003 00:00:00,Right Hand,Shakehand,,Attack
133723,Sukurat AIYELABEGAN,NGR,F,19,01/21/2006 00:00:00,Right Hand,Shakehand,,Defence
133732,Emmanuel AUGUSTINE,NGR,M,24,08/03/2001 00:00:00,Right Hand,Shakehand,,Defence
133734,Jamiu AYANWALE,NGR,M,20,08/08/2005 00:00:00,Left Hand,Shakehand,,Attack
133736,Taiwo MATI,NGR,M,20,04/15/2005 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133736_HEADSHOT_R_MATI_Taiwo.png,Attack
133739,Iyanu Oluwa FALANA,NGR,F,21,03/04/2004 00:00:00,Right Hand,Shakehand,,Attack
133740,Kehinde OYENIYI,NGR,F,22,08/14/2003 00:00:00,,,,Defence
133742,Ahmed BELLO,NGR,M,30,12/13/1994 00:00:00,Right Hand,Shakehand,,Defence
133746,Orok ETIM,NGR,M,21,12/24/2003 00:00:00,Right Hand,Shakehand,,Attack
133758,Anna BRZYSKA,POL,F,20,06/16/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133758_HEADSHOT_R_BRZYSKA_Anna.png,Attack
133769,Martyna LIS,POL,F,23,03/25/2002 00:00:00,,,,Attack
133776,Santiago MONTES,COL,M,23,04/13/2002 00:00:00,Right Hand,Shakehand,,Attack
133808,Szymon KOLASA,POL,M,22,04/12/2003 00:00:00,Left Hand,Shakehand,,Attack
133813,PARK Gyuhyeon,KOR,M,20,03/08/2005 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133813_HEADSHOT_R_PARK_Gyuhyeon.png,Attack
133814,KIM Nayeong,KOR,F,20,10/01/2005 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133814_HEADSHOT_R_KIM_Nayeong.png,Attack
133827,LIN Yen-Chun,TPE,M,21,11/20/2003 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133827_HEADSHOT_R_LIN_Yen-Chun.png,Attack
133835,TSAI Yun-En,TPE,F,21,05/09/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133835_Headshot_R_TSAI Yun-En.png,Attack
133837,WANG Chen-You,TPE,M,20,11/02/2004 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133837_HEADSHOT_R_WANG_Chen-You.png,Attack
133848,YUAN Licen,CHN,M,25,05/28/2000 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_YUAN_Licen.png,Attack
133850,CHUA Josh,SGP,M,24,07/22/2001 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133850_Headshot_R_CHUA_Josh.png,Attack
133853,KOH Dominic,SGP,M,23,05/23/2002 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133853_HEADSHOT_R_KOH_Dominic.png,Attack
133867,CHAN Baldwin,HKG,M,20,12/24/2004 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133867_HEADSHOT_R_CHAN_Baldwin.png,Attack
133889,Miguel WONG,GUY,M,25,09/25/2000 00:00:00,Right Hand,Shakehand,,Attack
133893,XU Haidong,CHN,M,25,06/12/2000 00:00:00,Right Hand,Penhold,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133893_Headshot_R_XU_Haidong.png,Attack
133894,LIU Weishan,CHN,F,26,10/04/1999 00:00:00,Right Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_LIU_Weishan.png,Attack
133901,ZHANG Xiangyu,CHN,F,20,10/03/2005 00:00:00,Left Hand,Shakehand,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133901_Headshot_R_ZHANG_Xiangyu.png,Attack
133933,Kareem SHALTOUNI,JOR,M,19,02/20/2006 00:00:00,Right Hand,Shakehand,,Attack
133945,Anastasiya DYMYTRENKO,UKR,F,22,11/08/2002 00:00:00,Right Hand,Shakehand,,Attack
133953,Andrii GREBENIUK,UKR,M,22,08/06/2003 00:00:00,Right Hand,Shakehand,,Attack
