,IttfId,PlayerName,PlayerGivenName,PlayerFamilyName,PlayerFamilyNameFirst,CountryCode,CountryName,NationalityCode,NationalityName,OrganizationCode,OrganizationName,Gender,Age,DOB,Handedness,Grip,Style,EquipmentSponsor,BladeType,RacketColoringA,RacketColoringB,RacketCoveringA,RacketCoveringB,ActiveSince,EarningsCareer,EarningsYTD,LastMatch,NextMatch,HeadShot,Bio,HeadshotR,HeadshotL
253,121558,WANG Chuqin,Chuqin,WANG,WANG Chuqin,CHN,China,CHN,China,CHN,CHINA,M,25,05/11/2000 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121558_Headshot_R_WANG_Chuqin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121558_Headshot_R_WANG_Chuqin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121558_Headshot_L_WANG_Chuqin.png
254,121582,LIN Yun-Ju,Yun-Ju,LIN,LIN Yun-Ju,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,M,24,08/17/2001 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121582_Headshot_R_LIN_Yun_Ju.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121582_Headshot_R_LIN_Yun_Ju.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121582_Headshot_L_LIN_Yun_Ju.png
255,121623,Bruna TAKAHASHI,Bruna,TAKAHASHI,TAKAHASHI Bruna,BRA,Brazil,BRA,Brazil,BRA,BRAZIL,F,25,07/19/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121623_Headshot_R_TAKAHASHI_Bruna.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121623_Headshot_R_TAKAHASHI_Bruna.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121623_Headshot_L_TAKAHASHI_Bruna.png
256,121684,Tom JARVIS,Tom,JARVIS,JARVIS Tom,ENG,England,ENG,England,ENG,ENGLAND,M,25,12/02/1999 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121684_Headshot_R_JARVIS_Tom.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121684_Headshot_R_JARVIS_Tom.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121684_Headshot_L_JARVIS_Tom.png
257,121714,Tatiana KUKULKOVA,Tatiana,KUKULKOVA,KUKULKOVA Tatiana,SVK,Slovak Republic,SVK,Slovak Republic,SVK,SLOVAK REPUBLIC,F,25,07/18/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121714_Headshot_R_KUKULKOVA_Tatiana.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121714_Headshot_R_KUKULKOVA_Tatiana.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121714_Headshot_L_KUKULKOVA_Tatiana.png
258,121890,Ema LABOSOVA,Ema,LABOSOVA,LABOSOVA Ema,SVK,Slovak Republic,SVK,Slovak Republic,SVK,SLOVAK REPUBLIC,F,24,03/07/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121890_Headshot_R_LABOSOVA_Ema.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121890_Headshot_R_LABOSOVA_Ema.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121890_Headshot_L_LABOSOVA_Ema.png
259,121940,Navid SHAMS,Navid,SHAMS,SHAMS Navid,IRI,Iran,IRI,Iran,IRI,I.R. Iran,M,20,07/29/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/121940_Headshot_R_SHAMS_Navid.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121940_Headshot_R_SHAMS_Navid.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/121940_Headshot_L_SHAMS_Navid.png
260,122002,Lilian BARDET,Lilian,BARDET,BARDET Lilian,FRA,France,FRA,France,FRA,FRANCE,M,24,01/03/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122002_HEADSHOT_R_BARDET_Lilian.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122002_HEADSHOT_R_BARDET_Lilian.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122002_HEADSHOT_L_BARDET_Lilian.png
261,122043,Martin FRIIS,Martin,FRIIS,FRIIS Martin,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,M,23,07/09/2002 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122043_HEADSHOT_R_FRIIS_Martin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122043_HEADSHOT_R_FRIIS_Martin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122043_HEADSHOT_L_FRIIS_Martin.png
262,122044,Truls MOREGARD,Truls,MOREGARD,MOREGARD Truls,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,M,23,02/16/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122044_Headshot_R_MOREGARD_Truls.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122044_Headshot_R_MOREGARD_Truls.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122044_Headshot_L_MOREGARD_Truls.png
263,122051,John OYEBODE,John,OYEBODE,OYEBODE John,ITA,Italy,ITA,Italy,ITA,ITALY,M,23,02/25/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122051_HEADSHOT_R_OYEBODE_John.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122051_HEADSHOT_R_OYEBODE_John.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122051_HEADSHOT_L_OYEBODE_John.png
264,122052,LEE Eunhye,Eunhye,LEE,LEE Eunhye,KOR,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,F,30,05/02/1995 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122052_HEADSHOT_R_LEE_Eunhye.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122052_HEADSHOT_R_LEE_Eunhye.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122052_HEADSHOT_L_LEE_Eunhye.png
265,122231,ZHANG Wanling,Wanling,ZHANG,ZHANG Wanling,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,F,25,02/08/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122231_Headshot_R_ZHANG Wanling.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122231_Headshot_R_ZHANG Wanling.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122231_Headshot_L_ZHANG Wanling.png
266,122261,Hitomi SATO,Hitomi,SATO,SATO Hitomi,JPN,Japan,JPN,Japan,JPN,JAPAN,F,27,12/23/1997 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122261_Headshot_R_SATO_Hitomi.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122261_Headshot_R_SATO_Hitomi.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122261_Headshot_L_SATO_Hitomi.png
267,122348,Solomiya BRATEYKO,Solomiya,BRATEYKO,BRATEYKO Solomiya,UKR,Ukraine,UKR,Ukraine,UKR,UKRAINE,F,26,02/24/1999 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122348_Headshot_R_BRATEYKO_Solomiya.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122348_Headshot_R_BRATEYKO_Solomiya.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122348_Headshot_L_BRATEYKO_Solomiya.png
268,122419,Ivy LIAO,Ivy,LIAO,LIAO Ivy,CAN,Canada,CAN,Canada,CAN,CANADA,F,24,06/12/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122419_HEADSHOT_R_LIAO_Ivy.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122419_HEADSHOT_R_LIAO_Ivy.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122419_HEADSHOT_L_LIAO_Ivy.png
269,122425,Edward LY,Edward,LY,LY Edward,CAN,Canada,CAN,Canada,CAN,CANADA,M,22,01/29/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122425_HEADSHOT_R_LY_Edward.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122425_HEADSHOT_R_LY_Edward.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122425_HEADSHOT_L_LY_Edward.png
270,122428,Andreea DRAGOMAN,Andreea,DRAGOMAN,DRAGOMAN Andreea,ROU,Romania,ROU,Romania,ROU,ROMANIA,F,25,08/18/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122428_Headshot_R_DRAGOMAN_Andreea.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122428_Headshot_R_DRAGOMAN_Andreea.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122428_Headshot_L_DRAGOMAN_Andreea.png
271,122546,TAN Lucas,Lucas,TAN,TAN Lucas,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,M,26,05/16/1999 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122546_Headshot_R_TAN_Lucas.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122546_Headshot_R_TAN_Lucas.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122546_Headshot_L_TAN_Lucas.png
272,122586,Xiangjing ZHANG,Xiangjing,ZHANG,ZHANG Xiangjing,USA,USA,USA,USA,USA,USA,M,29,10/28/1995 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122586_HEADSHOT_R_Xiangjing_ZHANG.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122586_HEADSHOT_R_Xiangjing_ZHANG.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122586_HEADSHOT_L_Xiangjing_ZHANG.png
273,122716,SU Pei-Ling,Pei-Ling,SU,SU Pei-Ling,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,F,25,01/30/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122716_Headshot_R_SU_Pei-Ling.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122716_Headshot_R_SU_Pei-Ling.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122716_Headshot_L_SU_Pei-Ling.png
274,122718,Sreeja AKULA,Sreeja,AKULA,AKULA Sreeja,IND,India,IND,India,IND,INDIA,F,27,07/31/1998 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122718_Headshot_R_Sreeja AKULA.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122718_Headshot_R_Sreeja AKULA.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122718_Headshot_L_Sreeja AKULA.png
275,122727,FENG Yi-Hsin,Yi-Hsin,FENG,FENG Yi-Hsin,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,M,22,01/01/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122727_Headshot_R_FENG_Yi-Hsin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122727_Headshot_R_FENG_Yi-Hsin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122727_Headshot_L_FENG_Yi-Hsin.png
276,122777,Yukiya UDA,Yukiya,UDA,UDA Yukiya,JPN,Japan,JPN,Japan,JPN,JAPAN,M,24,08/06/2001 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/122777_Headshot_R_Yukiya UDA.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122777_Headshot_R_Yukiya UDA.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/122777_Headshot_L_Yukiya UDA.png
277,123019,Csaba ANDRAS,Csaba,ANDRAS,ANDRAS Csaba,HUN,Hungary,HUN,Hungary,HUN,Hungary,M,23,08/02/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123019_Headshot_R_ANDRAS_Csaba.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123019_Headshot_R_ANDRAS_Csaba.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123019_Headshot_L_ANDRAS_Csaba.png
278,123031,Guilherme TEODORO,Guilherme,TEODORO,TEODORO Guilherme,BRA,Brazil,BRA,Brazil,BRA,BRAZIL,M,23,12/03/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/TEODORO-Guilherme_R.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/TEODORO-Guilherme_R.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/TEODORO-Guilherme_L.png
279,123112,ZHANG Rui,Rui,ZHANG,ZHANG Rui,CHN,China,CHN,China,CHN,CHINA,F,28,01/23/1997 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123112_Headshot_R_ZHANG_Rui.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123112_Headshot_R_ZHANG_Rui.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123112_Headshot_L_ZHANG_Rui.png
280,123120,SHI Xunyao,Xunyao,SHI,SHI Xunyao,CHN,China,CHN,China,CHN,CHINA,F,24,07/16/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123120_Headshot_R_SHI_Xunyao.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123120_Headshot_R_SHI_Xunyao.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123120_Headshot_L_SHI_Xunyao.png
281,123228,Zauresh AKASHEVA,Zauresh,AKASHEVA,AKASHEVA Zauresh,KAZ,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,F,24,12/02/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123228_Headshot_R_AKASHEVA_Zauresh.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123228_Headshot_R_AKASHEVA_Zauresh.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123228_Headshot_L_AKASHEVA_Zauresh.png
282,123300,Jules ROLLAND,Jules,ROLLAND,ROLLAND Jules,FRA,France,FRA,France,FRA,FRANCE,M,25,09/04/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123300_HEADSHOT_R_ROLLAND_Jules.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123300_HEADSHOT_R_ROLLAND_Jules.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123300_HEADSHOT_L_ROLLAND_Jules.png
283,123505,ZHU Chengzhu,Chengzhu,ZHU,ZHU Chengzhu,HKG,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",F,28,01/15/1997 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123505_Headshot_R_ZHU_Cheng_Zhu.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123505_Headshot_R_ZHU_Cheng_Zhu.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123505_Headshot_L_ZHU_Cheng_Zhu.png
284,123550,Camille LUTZ,Camille,LUTZ,LUTZ Camille,FRA,France,FRA,France,FRA,FRANCE,F,23,07/17/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123550_HEADSHOT_R_Camille_LUTZ.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123550_HEADSHOT_R_Camille_LUTZ.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123550_HEADSHOT_L_Camille_LUTZ.png
285,123575,WONG Xin Ru,Xin Ru,WONG,WONG Xin Ru,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,F,23,12/19/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123575_HEADSHOT_R_WONG_Xin Ru.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123575_HEADSHOT_R_WONG_Xin Ru.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123575_HEADSHOT_L_WONG_Xin Ru.png
286,123578,BEH Kun Ting,Kun Ting,BEH,BEH Kun Ting,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,M,24,06/14/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123578_Headshot_R_BEH Kun Ting.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123578_Headshot_R_BEH Kun Ting.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123578_Headshot_L_BEH Kun Ting.png
287,123579,GOI Rui Xuan,Rui Xuan,GOI,GOI Rui Xuan,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,F,24,02/26/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123579_Headshot_R_GOI_Rui_Xuan.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123579_Headshot_R_GOI_Rui_Xuan.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123579_Headshot_L_GOI_Rui_Xuan.png
288,123580,KOH Kai Xin Pearlyn,Kai Xin Pearlyn,KOH,KOH Kai Xin Pearlyn,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,F,24,07/06/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123580_Headshot_R_KOH_Kai_Xin_Pearlyn.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123580_Headshot_R_KOH_Kai_Xin_Pearlyn.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123580_Headshot_L_KOH_Kai_Xin_Pearlyn.png
289,123659,Adrien RASSENFOSSE,Adrien,RASSENFOSSE,RASSENFOSSE Adrien,BEL,Belgium,BEL,Belgium,BEL,BELGIUM,M,22,04/27/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123659_HEADSHOT_R_RASSENFOSSE_Adrien.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123659_HEADSHOT_R_RASSENFOSSE_Adrien.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123659_HEADSHOT_L_RASSENFOSSE_Adrien.png
290,123672,Hina HAYATA,Hina,HAYATA,HAYATA Hina,JPN,Japan,JPN,Japan,JPN,JAPAN,F,25,07/07/2000 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123672_Headshot_R_HAYATA_Hina.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123672_Headshot_R_HAYATA_Hina 1.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123672_Headshot_L_HAYATA_Hina 1.png
291,123680,Snehit SURAVAJJULA,Snehit,SURAVAJJULA,SURAVAJJULA Snehit,IND,India,IND,India,IND,INDIA,M,25,07/11/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123680_Headshot_R_SURAVAJJULA_Snehit.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123680_Headshot_R_SURAVAJJULA_Snehit.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123680_Headshot_L_SURAVAJJULA_Snehit.png
292,123682,Manav THAKKAR,Manav,THAKKAR,THAKKAR Manav,IND,India,IND,India,IND,INDIA,M,25,04/14/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123682_HEADSHOT_R_THAKKAR_Manav.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123682_HEADSHOT_R_THAKKAR_Manav.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123682_HEADSHOT_L_THAKKAR_Manav.png
293,123684,Archana KAMATH,Archana,KAMATH,KAMATH Archana,IND,India,IND,India,IND,INDIA,F,25,06/17/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123684_Headshot_R_KAMATH_Archana_Girish.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123684_Headshot_R_KAMATH_Archana_Girish.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123684_Headshot_L_KAMATH_Archana_Girish.png
294,123690,HO Kwan Kit,Kwan Kit,HO,HO Kwan Kit,HKG,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",M,28,04/20/1997 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123690_Headshot_R_HO_Kwan_Kit.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123690_Headshot_R_HO_Kwan_Kit.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123690_Headshot_L_HO_Kwan_Kit.png
295,123894,Jinnipa SAWETTABUT,Jinnipa,SAWETTABUT,SAWETTABUT Jinnipa,THA,Thailand,THA,Thailand,THA,THAILAND,F,25,05/19/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123894_Headshot_R_SAWETTABUT_Jinnipa.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123894_Headshot_R_SAWETTABUT_Jinnipa.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123894_Headshot_L_SAWETTABUT_Jinnipa.png
296,123962,Kazuhiro YOSHIMURA,Kazuhiro,YOSHIMURA,YOSHIMURA Kazuhiro,JPN,Japan,JPN,Japan,JPN,JAPAN,M,29,07/28/1996 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123962_Headshot_R_YOSHIMURA_Kazuhiro.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123962_Headshot_R_YOSHIMURA_Kazuhiro.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123962_Headshot_L_YOSHIMURA_Kazuhiro.png
297,123971,CHO Daeseong,Daeseong,CHO,CHO Daeseong,KOR,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,M,22,10/13/2002 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123971_Headshot_R_CHO Daeseong.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123971_Headshot_R_CHO Daeseong.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123971_Headshot_L_CHO Daeseong.png
298,123977,SHIN Yubin,Yubin,SHIN,SHIN Yubin,KOR,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,F,21,07/05/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123977_HEADSHOT_R_SHIN_Yubin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123977_HEADSHOT_R_SHIN_Yubin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123977_HEADSHOT_L_SHIN_Yubin.png
299,123980,Tomokazu HARIMOTO,Tomokazu,HARIMOTO,HARIMOTO Tomokazu,JPN,Japan,JPN,Japan,JPN,JAPAN,M,22,06/27/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/123980_Headshot_R_Tomokazu HARIMOTO.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123980_Headshot_R_Tomokazu HARIMOTO.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/123980_Headshot_L_Tomokazu HARIMOTO.png
300,124110,WANG Yidi,Yidi,WANG,WANG Yidi,CHN,China,CHN,China,CHN,CHINA,F,28,02/14/1997 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/124110_Headshot_R_WANG_Yidi.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/124110_Headshot_R_WANG_Yidi.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/124110_Headshot_L_WANG_Yidi.png
301,124162,LI Yu-Jhun,Yu-Jhun,LI,LI Yu-Jhun,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,F,27,12/06/1997 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/124162_HEADSHOT_R_LI_Yu-Jhun.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/124162_HEADSHOT_R_LI_Yu-Jhun.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/124162_HEADSHOT_L_LI_Yu-Jhun.png
