PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,EventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,World Parkinson Table Tennis Championships,World Championships,2,Germany,Berlin,europe,western europe,2021-09-09T00:00:00,2021-09-11T00:00:00,,,,,2514,,,,,,,
,Dishang 2020 ITTF Women's World Cup,World Cup,29,China,Weihai,asia,east asia,2020-11-08T00:00:00,2020-11-10T00:00:00,,5186.0,,,2263,,,,,,,
,Dishang 2020 ITTF Men's World Cup,World Cup,29,China,Weihai,asia,east asia,2020-11-13T00:00:00,2020-11-15T00:00:00,,5185.0,,,2265,,,,,,,
,ITTF MEN'S AND WOMEN'S WORLD CUP MACAO 2024 PRESENTED BY GALAXY ENTERTAINMENT GROUP,World Cup,95,"Macao, China",Macao,asia,east asia,2024-04-15T00:00:00,2024-04-21T00:00:00,,,,,2937,,,,,,,
,ITTF MEN'S AND WOMEN'S WORLD CUP MACAO 2025 PRESENTED BY GALAXY ENTERTAINMENT GROUP,World Cup,95,"Macao, China",,asia,east asia,2025-04-14T00:00:00,2025-04-20T00:00:00,,,,,3109,,,,,,,
,World Mixed Doubles Olympic Qualification event,World Mixed Doubles Olympic Qualification Tournament,94,Czechia,Havirov,europe,eastern europe,2024-04-11T00:00:00,2024-04-12T00:00:00,,,,,2931,,,,,,,
,ITTF Mixed Team World Cup 2023,World Mixed Team Championships,93,China,Chengdu,asia,east asia,2023-12-04T00:00:00,2023-12-10T00:00:00,,,,,2860,,,,,,,
,ITTF Mixed Team World Cup Chengdu 2024 presented by CHINA TELECOM,World Mixed Team Championships,93,China,Chengdu,asia,east asia,2024-12-01T00:00:00,2024-12-08T00:00:00,,,,,2979,,,,,,,
,ITTF Mixed Team World Cup Chengdu 2025,World Mixed Team Championships,93,China,Chengdu,asia,east asia,2025-11-30T00:00:00,2025-12-07T00:00:00,,,,,3263,,,,,,,
,ITTF World Team Qualification Tournament,World Team Qualification,57,Portugal,Gondomar,europe,southern europe,2020-01-22T00:00:00,2020-01-26T00:00:00,,5171.0,,,2237,,,,,,,
,ITTF World Tour Platinum German Open,World Tour,12,Germany,Magdeburg,europe,western europe,2020-01-28T00:00:00,2020-02-02T00:00:00,,5139.0,,,2239,,,,,,,
,ITTF World Tour Hungarian Open,World Tour,12,Hungary,Budapest,europe,eastern europe,2020-02-18T00:00:00,2020-02-23T00:00:00,,5145.0,,,2247,,,,,,,
,ITTF World Tour Platinum Qatar Open,World Tour,12,Qatar,Doha,asia,west asia,2020-03-03T00:00:00,2020-03-08T00:00:00,,5146.0,,,2253,,,,,,,
,ITTF World Tour Platinum China Open,World Tour,12,China,Shenzhen,asia,east asia,2020-05-12T00:00:00,2020-05-17T00:00:00,,5149.0,,19.0,2131,2020-05-12T00:00:00,2020-05-17T00:00:00,,,True,Postponed,
