playerId,PlayerName,PlayerFamilyName,PlayerGivenName,PlayerFamilyNameFirst,Gender,Age,DOB,CountryName,CountryCode,NationalityName,NationalityCode,OrganizationName,OrganizationCode,Style,Grip,Hand,HeadShot,flagUrl
131899,Cade PETERS,PETERS,Cade,PETERS Cade,M,24.0,12/25/2000 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,,,,./imgs/men_headshot_default.svg,https://flagcdn.com/za.svg
131906,Setra RAKOTOARISOA,RAKOTOARISOA,Setra,RAKOTOARISOA Setra,M,25.0,06/13/2000 00:00:00,Madagascar,MAD,Madagascar,MAD,MADAGASCAR,MAD,,,,./imgs/men_headshot_default.svg,https://flagcdn.com/mg.svg
131909,Rebecca HOUNGUE,HOUNGUE,Rebecca,HOUNGUE Rebecca,F,24.0,09/01/2001 00:00:00,Cote d'Ivoire,CIV,Cote d'Ivoire,CIV,COTE D'IVOIRE,CIV,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ci.svg
131912,PANG Koen,PANG,Koen,PANG Koen,M,23.0,05/08/2002 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131912_Headshot_R_PANG_Koen.png,https://flagcdn.com/sg.svg
131914,Suhana SAINI,SAINI,Suhana,SAINI Suhana,F,19.0,02/28/2006 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131914_HEADSHOT_R_SAINI_Suhana.png,https://flagcdn.com/in.svg
131917,Payas JAIN,JAIN,Payas,JAIN Payas,M,21.0,09/26/2004 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131917_HEADSHOT_R_JAIN_Payas.png,https://flagcdn.com/in.svg
131924,CHO Kijeong,CHO,Kijeong,CHO Kijeong,M,25.0,05/10/2000 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kr.svg
131932,CHOONG Javen,CHOONG,Javen,CHOONG Javen,M,24.0,02/03/2001 00:00:00,Malaysia,MAS,Malaysia,MAS,MALAYSIA,MAS,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131932_Headshot_R_CHOONG Javen.png,https://flagcdn.com/my.svg
131962,WONG Andy,WONG,Andy,WONG Andy,M,22.0,01/30/2003 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131962_HEADSHOT_R_WONG_Andy.png,https://flagcdn.com/sg.svg
131965,ZHOU Jingyi,ZHOU,Jingyi,ZHOU Jingyi,F,20.0,05/08/2005 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131965_Headshot_R_ZHOU Jingyi.png,https://flagcdn.com/sg.svg
131966,TAN Zhao Yun,TAN,Zhao Yun,TAN Zhao Yun,F,20.0,01/11/2005 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131966_Headshot_R_TAN Zhao Yun.png,https://flagcdn.com/sg.svg
131983,NG Pak Nam,NG,Pak Nam,NG Pak Nam,M,27.0,08/18/1998 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/131983_Headshot_R_NG_Pak_Nam.png,https://flagcdn.com/hk.svg
131996,Darius TOMA,TOMA,Darius,TOMA Darius,M,24.0,05/08/2001 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ro.svg
131997,Heorhi KUNATS,KUNATS,Heorhi,KUNATS Heorhi,M,23.0,10/26/2002 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
132022,Kay STUMPER,STUMPER,Kay,STUMPER Kay,M,23.0,10/15/2002 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132022_Headshot_R_STUMPER_Kay.png,https://flagcdn.com/de.svg
132023,Hend FATHY,FATHY,Hend,FATHY Hend,F,21.0,12/21/2003 00:00:00,Egypt,EGY,Egypt,EGY,EGYPT,EGY,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132023_HEADSHOT_R_FATHY_Hend.png,https://flagcdn.com/eg.svg
132026,Amadi OMEH,OMEH,Amadi,OMEH Amadi,M,23.0,12/20/2001 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ng.svg
132028,Farida BADAWY,BADAWY,Farida,BADAWY Farida,F,21.0,04/20/2004 00:00:00,Egypt,EGY,Egypt,EGY,EGYPT,EGY,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132028_HEADSHOT_R_BADAWY_Farida.png,https://flagcdn.com/eg.svg
132059,Rouaa ELNAGHI,ELNAGHI,Rouaa,ELNAGHI Rouaa,F,21.0,04/14/2004 00:00:00,Egypt,EGY,Egypt,EGY,EGYPT,EGY,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132059_HEADSHOT_R_ELNAGHI_Rouaa.png,https://flagcdn.com/eg.svg
132081,Khalid ALSHAREIF,ALSHAREIF,Khalid,ALSHAREIF Khalid,M,21.0,08/04/2004 00:00:00,Saudi Arabia,KSA,Saudi Arabia,KSA,SAUDI ARABIA,KSA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132081_HEADSHOT_R_ALSHAREIF_Khalid.png,https://flagcdn.com/sa.svg
132083,Fabiola DIAZ,DIAZ,Fabiola,DIAZ Fabiola,F,23.0,11/08/2002 00:00:00,Puerto Rico,PUR,Puerto Rico,PUR,PUERTO RICO,PUR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pr.svg
132096,Kasumi KIMURA,KIMURA,Kasumi,KIMURA Kasumi,F,26.0,10/24/1999 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/jp.svg
132104,Alexis ORENCEL,ORENCEL,Alexis,ORENCEL Alexis,M,25.0,03/28/2000 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ar.svg
132120,Afzaal AHMAD,AHMAD,Afzaal,AHMAD Afzaal,M,28.0,09/04/1997 00:00:00,Pakistan,PAK,Pakistan,PAK,PAKISTAN,PAK,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/pk.svg
132122,Faizan ZAHOOR,ZAHOOR,Faizan,ZAHOOR Faizan,M,22.0,11/15/2002 00:00:00,Pakistan,PAK,Pakistan,PAK,PAKISTAN,PAK,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/pk.svg
132124,Undram MUNKHBAT,MUNKHBAT,Undram,MUNKHBAT Undram,F,24.0,01/22/2001 00:00:00,Mongolia,MGL,Mongolia,MGL,MONGOLIA,MGL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/mn.svg
132126,Bolor-Erdene BATMUNKH,BATMUNKH,Bolor-Erdene,BATMUNKH Bolor-Erdene,F,23.0,11/12/2002 00:00:00,Mongolia,MGL,Mongolia,MGL,MONGOLIA,MGL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/mn.svg
132132,CHEN Yi,CHEN,Yi,CHEN Yi,F,21.0,08/24/2004 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132132_Headshot_R_CHEN_Yi.png,https://flagcdn.com/cn.svg
132137,CAO Wei,CAO,Wei,CAO Wei,M,26.0,09/03/1999 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132137_Headshot_R_CAO_Wei.png,https://flagcdn.com/cn.svg
132144,SER Lin Qian,SER,Lin Qian,SER Lin Qian,F,19.0,05/01/2006 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132144_Headshot_R_SER_Lin Qian.png,https://flagcdn.com/sg.svg
132147,LIM Dao Yi,LIM,Dao Yi,LIM Dao Yi,M,22.0,03/12/2003 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132147_HEADSHOT_R_LIM_Dao-Yi.png,https://flagcdn.com/sg.svg
132171,CHOI Inhyeok,CHOI,Inhyeok,CHOI Inhyeok,M,25.0,10/14/2000 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/kr.svg
132172,JANG Seongil,JANG,Seongil,JANG Seongil,M,21.0,07/05/2004 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132172_HEADSHOT_R_JANG_Seongil .png,https://flagcdn.com/kr.svg
132196,Mattias MONGIUSTI,MONGIUSTI,Mattias,MONGIUSTI Mattias,M,23.0,11/11/2002 00:00:00,San Marino,SMR,San Marino,SMR,SAN MARINO,SMR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/sm.svg
132203,Kalina HRISTOVA,HRISTOVA,Kalina,HRISTOVA Kalina,F,23.0,03/02/2002 00:00:00,Bulgaria,BUL,Bulgaria,BUL,BULGARIA,BUL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/bg.svg
132216,Patricia SANTOS,SANTOS,Patricia,SANTOS Patricia,F,21.0,09/03/2004 00:00:00,Portugal,POR,Portugal,POR,PORTUGAL,POR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pt.svg
132221,Bence BOGNAR,BOGNAR,Bence,BOGNAR Bence,M,25.0,10/19/2000 00:00:00,Serbia,SRB,Serbia,SRB,SERBIA,SRB,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/rs.svg
132223,Barish MOULLET,MOULLET,Barish,MOULLET Barish,M,23.0,06/18/2002 00:00:00,Switzerland,SUI,Switzerland,SUI,SWITZERLAND,SUI,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ch.svg
132229,Beth RICHARDS,RICHARDS,Beth,RICHARDS Beth,F,23.0,03/11/2002 00:00:00,Wales,WAL,Wales,WAL,WALES,WAL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gb-wls.svg
132231,CHAU Wing Sze,CHAU,Wing Sze,CHAU Wing Sze,F,23.0,02/15/2002 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/hk.svg
132232,POON Yat,POON,Yat,POON Yat,F,20.0,11/17/2004 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,ENGLAND,ENG,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gb-eng.svg
132283,Danielle KELLY,KELLY,Danielle,KELLY Danielle,F,23.0,10/19/2002 00:00:00,Wales,WAL,Wales,WAL,WALES,WAL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gb-wls.svg
132310,CHOY Chun Kit,CHOY,Chun Kit,CHOY Chun Kit,M,22.0,10/06/2003 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/hk.svg
132312,PAU Yik Man,PAU,Yik Man,PAU Yik Man,M,22.0,12/27/2002 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/hk.svg
132318,NG Wing Lam,NG,Wing Lam,NG Wing Lam,F,22.0,10/20/2003 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132318_HEADSHOT_R_NG_Wing Lam.png,https://flagcdn.com/hk.svg
132320,LEE Hoi Man,LEE,Hoi Man,LEE Hoi Man,F,21.0,12/11/2003 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132320_HEADSHOT_R_ LEE_Hoi Man.png,https://flagcdn.com/hk.svg
132325,YIU Kwan To,YIU,Kwan To,YIU Kwan To,M,20.0,12/30/2004 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132325_Headshot_R_YIU_Kwan_To.png,https://flagcdn.com/hk.svg
132350,Hamadeh KASWAL,KASWAL,Hamadeh,KASWAL Hamadeh,M,23.0,02/23/2002 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/jo.svg
132351,Raed ALDMAISY,ALDMAISY,Raed,ALDMAISY Raed,M,21.0,10/03/2004 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/jo.svg
132366,Fumiya IGARASHI,IGARASHI,Fumiya,IGARASHI Fumiya,M,26.0,09/09/1999 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/jp.svg
132389,Yonghun LEE,LEE,Yonghun,LEE Yonghun,M,24.0,05/29/2001 00:00:00,Australia,AUS,Australia,AUS,AUSTRALIA,AUS,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132389_HEADSHOT_R_LEE_Yonghun.png,https://flagcdn.com/au.svg
132445,Jensen YONA,YONA,Jensen,YONA Jensen,M,0.0,,Kenya,KEN,Kenya,KEN,KENYA,KEN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ke.svg
132462,Muhannad AL BALUSHI,AL BALUSHI,Muhannad,AL BALUSHI Muhannad,M,36.0,12/25/1988 00:00:00,Oman,OMA,Oman,OMA,OMAN,OMA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132462_Headshot_R_AL BALUSHI_Muhannad.png,https://flagcdn.com/om.svg
132554,Jian LI,LI,Jian,LI Jian,M,37.0,08/13/1988 00:00:00,USA,USA,USA,USA,USA,USA,Defender,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
132565,Jayden ZHOU,ZHOU,Jayden,ZHOU Jayden,M,20.0,01/24/2005 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
132571,Di YU,YU,Di,YU Di,M,29.0,02/03/1996 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
132603,Mazen SANAOUBAR,SANAOUBAR,Mazen,SANAOUBAR Mazen,M,51.0,09/08/1974 00:00:00,Palestine,PLE,Palestine,PLE,PALESTINE,PLE,Defender,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ps.svg
132616,Ye TIAN,TIAN,Ye,TIAN Ye,M,27.0,01/13/1998 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
132632,Satoshi AIDA,AIDA,Satoshi,AIDA Satoshi,M,32.0,03/19/1993 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132632_HEADSHOT_R_AIDA_Satoshi.png,https://flagcdn.com/jp.svg
132641,Ying WANG,WANG,Ying,WANG Ying,F,30.0,12/15/1994 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/us.svg
132658,Carlos FERNANDEZ,FERNANDEZ,Carlos,FERNANDEZ Carlos,M,21.0,01/06/2004 00:00:00,Peru,PER,Peru,PER,PERU,PER,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/pe.svg
132696,KWAK Yu Bin,KWAK,Yu Bin,KWAK Yu Bin,M,25.0,11/13/2000 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kr.svg
132701,RYU Hanna,RYU,Hanna,RYU Hanna,F,23.0,04/20/2002 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132701_HEADSHOT_R_RYU_Hanna.png,https://flagcdn.com/kr.svg
132702,LEE Daeun,LEE,Daeun,LEE Daeun,F,22.0,12/30/2002 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132702_HEADSHOT_R_LEE_Daeun.png,https://flagcdn.com/kr.svg
132712,KIM Yealin,KIM,Yealin,KIM Yealin,F,23.0,11/22/2001 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kr.svg
132715,YOO Siwoo,YOO,Siwoo,YOO Siwoo,F,23.0,12/14/2001 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132715_HEADSHOT_R_YOO_Siwoo.png,https://flagcdn.com/kr.svg
132724,CHANG Li Sian,CHANG,Li Sian,CHANG Li Sian,F,25.0,10/19/2000 00:00:00,Malaysia,MAS,Malaysia,MAS,MALAYSIA,MAS,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132724_Headshot_R_CHANG Li Sian Alice.png,https://flagcdn.com/my.svg
132756,Hana ARAPOVIC,ARAPOVIC,Hana,ARAPOVIC Hana,F,21.0,08/26/2004 00:00:00,Croatia,CRO,Croatia,CRO,CROATIA,CRO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132756_HEADSHOT_R_ARAPOVIC_Hana.png,https://flagcdn.com/hr.svg
132760,Yashini SIVASANKAR,SIVASANKAR,Yashini,SIVASANKAR Yashini,F,25.0,03/26/2000 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132760_Headshot_R_Yashini SIVASANKAR.png,https://flagcdn.com/in.svg
132778,Ioanna GERASIMATOU,GERASIMATOU,Ioanna,GERASIMATOU Ioanna,F,24.0,04/12/2001 00:00:00,Greece,GRE,Greece,GRE,GREECE,GRE,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gr.svg
132780,Malamatenia PAPADIMITRIOU,PAPADIMITRIOU,Malamatenia,PAPADIMITRIOU Malamatenia,F,21.0,08/30/2004 00:00:00,Greece,GRE,Greece,GRE,GREECE,GRE,Attacker,Shakehand,Left,./imgs/women_headshot_default.svg,https://flagcdn.com/gr.svg
132781,Alsu SAPAROVA,SAPAROVA,Alsu,SAPAROVA Alsu,F,23.0,06/06/2002 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kz.svg
132786,Himnakulhpuingheta JEHO,JEHO,Himnakulhpuingheta,JEHO Himnakulhpuingheta,M,21.0,12/08/2003 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/in.svg
132792,Valentina PAROLA,PAROLA,Valentina,PAROLA Valentina,F,23.0,01/21/2002 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ar.svg
132793,Santiago LORENZO,LORENZO,Santiago,LORENZO Santiago,M,24.0,09/21/2001 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132793_HEADSHOT_R_LORENZO_Santiago.png,https://flagcdn.com/ar.svg
132800,Yukari SUGASAWA,SUGASAWA,Yukari,SUGASAWA Yukari,F,22.0,09/20/2003 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Left,./imgs/women_headshot_default.svg,https://flagcdn.com/jp.svg
132804,JANG Hanjae,JANG,Hanjae,JANG Hanjae,M,21.0,03/11/2004 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kr.svg
132808,Anna FEJOS,FEJOS,Anna,FEJOS Anna,F,23.0,04/08/2002 00:00:00,Hungary,HUN,Hungary,HUN,Hungary,HUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132808_Headshot_R_FEJOS_Anna.png,https://flagcdn.com/hu.svg
132809,Reka BEZEG,BEZEG,Reka,BEZEG Reka,F,22.0,02/24/2003 00:00:00,Serbia,SRB,Serbia,SRB,SERBIA,SRB,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/rs.svg
132820,LI Hsin-Yu,LI,Hsin-Yu,LI Hsin-Yu,M,22.0,03/07/2003 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/tw.svg
132824,KAO Cheng-Jui,KAO,Cheng-Jui,KAO Cheng-Jui,M,20.0,12/25/2004 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132824_HEADSHOT_R_KAO_Cheng-Jui.png,https://flagcdn.com/tw.svg
132829,Aishath NAZIM,NAZIM,Aishath,NAZIM Aishath,F,22.0,05/26/2003 00:00:00,Maldives,MDV,Maldives,MDV,MALDIVES,MDV,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/mv.svg
132870,Stanislav TYAN,TYAN,Stanislav,TYAN Stanislav,M,25.0,08/03/2000 00:00:00,Uzbekistan,UZB,Uzbekistan,UZB,UZBEKISTAN,UZB,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/uz.svg
132875,Kamila KHALIKOVA,KHALIKOVA,Kamila,KHALIKOVA Kamila,F,25.0,03/08/2000 00:00:00,Uzbekistan,UZB,Uzbekistan,UZB,UZBEKISTAN,UZB,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/uz.svg
132880,HAM Yu Song,HAM,Yu Song,HAM Yu Song,M,26.0,02/16/1999 00:00:00,Korea DPR,PRK,Korea DPR,PRK,KOREA DPR,PRK,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132880_Headshot_R_HAM Yu Song.png,https://flagcdn.com/kp.svg
132886,PYON Song Gyong,PYON,Song Gyong,PYON Song Gyong,F,24.0,06/24/2001 00:00:00,Korea DPR,PRK,Korea DPR,PRK,KOREA DPR,PRK,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132886_Headshot_R_PYON Song Gyong.png,https://flagcdn.com/kp.svg
132889,FONG Jay Shern,FONG,Jay Shern,FONG Jay Shern,M,25.0,04/20/2000 00:00:00,Malaysia,MAS,Malaysia,MAS,MALAYSIA,MAS,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/my.svg
132892,LYNE Karen,LYNE,Karen,LYNE Karen,F,23.0,08/02/2002 00:00:00,Malaysia,MAS,Malaysia,MAS,MALAYSIA,MAS,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132892_HEADSHOT_R_LYNE_Karen.png,https://flagcdn.com/my.svg
132899,Islombek SULTONOV,SULTONOV,Islombek,SULTONOV Islombek,M,25.0,05/24/2000 00:00:00,Uzbekistan,UZB,Uzbekistan,UZB,UZBEKISTAN,UZB,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/uz.svg
132900,Rozalina KHADJIEVA,KHADJIEVA,Rozalina,KHADJIEVA Rozalina,F,25.0,12/13/1999 00:00:00,Uzbekistan,UZB,Uzbekistan,UZB,UZBEKISTAN,UZB,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132900_HEADSHOT_R_KHADJIEVA_Rozalina.png,https://flagcdn.com/uz.svg
132906,Shivjit LAMBA,LAMBA,Shivjit,LAMBA Shivjit,M,24.0,02/21/2001 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/132906_HEADSHOT_R_LAMBA_Shivjit.png,https://flagcdn.com/in.svg
132907,Prapti SEN,SEN,Prapti,SEN Prapti,F,24.0,07/30/2001 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/in.svg
132908,Abhimanyu MITRA,MITRA,Abhimanyu,MITRA Abhimanyu,M,27.0,04/09/1998 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/in.svg
132909,Anusha KUTUMBALE,KUTUMBALE,Anusha,KUTUMBALE Anusha,F,23.0,11/02/2002 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/in.svg
