playerId,PlayerName,PlayerFamilyName,PlayerGivenName,PlayerFamilyNameFirst,Gender,Age,DOB,CountryName,CountryCode,NationalityName,NationalityCode,OrganizationName,OrganizationCode,Style,Grip,Hand,HeadShot
133395,David BJORKRYD,BJORKRYD,David,BJORKRYD David,M,19.0,06/26/2006 00:00:00,Sweden,SWE,Sweden,SWE,SWEDEN,SWE,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133395_Headshot_R_BJORKRYD_David.png
133396,Leah TVEIT,TVEIT,Leah,TVEIT Leah,F,20.0,12/19/2004 00:00:00,Sweden,SWE,Sweden,SWE,SWEDEN,SWE,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133396_Headshot_R_Leah TVEIT.png
133398,Louis PRICE,PRICE,Louis,PRICE Louis,M,21.0,05/10/2004 00:00:00,England,ENG,England,ENG,ENGLAND,ENG,Attacker,Shakehand,Left,
133399,Sigurd SORHEIM,SORHEIM,Sigurd,SORHEIM Sigurd,M,24.0,06/20/2001 00:00:00,Norway,NOR,Norway,NOR,NORWAY,NOR,Attacker,Shakehand,Right,
133403,Altynai OMURALIEVA,OMURALIEVA,Altynai,OMURALIEVA Altynai,F,26.0,05/27/1999 00:00:00,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,KYRGYZSTAN,KGZ,Attacker,Shakehand,Right,
133405,Satsuki ODO,ODO,Satsuki,ODO Satsuki,F,21.0,05/16/2004 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133405_Headshot_R_Satsuki ODO.png
133406,Rikke SKATTET,SKATTET,Rikke,SKATTET Rikke,F,24.0,09/04/2001 00:00:00,Norway,NOR,Norway,NOR,NORWAY,NOR,Defender,Shakehand,Right,
133415,Federico VALLINO,VALLINO,Federico,VALLINO Federico,M,20.0,05/02/2005 00:00:00,Italy,ITA,Italy,ITA,ITALY,ITA,Attacker,Shakehand,Right,
133422,Jasmin WONG,WONG,Jasmin,WONG Jasmin,F,22.0,06/05/2003 00:00:00,England,ENG,England,ENG,ENGLAND,ENG,Attacker,Shakehand,Right,
133423,Nusa KADIS,KADIS,Nusa,KADIS Nusa,F,21.0,03/18/2004 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133423_Headshot_R_KADIS_Nusa.png
133426,Sara TOKIC,TOKIC,Sara,TOKIC Sara,F,19.0,09/01/2006 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133426_Headshot_R_TOKIC_Sara.png
133427,Miha PODOBNIK,PODOBNIK,Miha,PODOBNIK Miha,M,19.0,06/10/2006 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_PODOBNIK_Miha.png
133437,Leo VEKIC,VEKIC,Leo,VEKIC Leo,M,21.0,02/28/2004 00:00:00,Croatia,CRO,Croatia,CRO,CROATIA,CRO,Attacker,Shakehand,Left,
133439,Borna PETEK,PETEK,Borna,PETEK Borna,M,20.0,09/13/2005 00:00:00,Croatia,CRO,Croatia,CRO,CROATIA,CRO,Attacker,Shakehand,Right,
133441,Nicolas BURGOS,BURGOS,Nicolas,BURGOS Nicolas,M,23.0,12/17/2001 00:00:00,Chile,CHI,Chile,CHI,CHILE,CHI,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133441_HEADSHOT_R_BURGOS_Nicolas.png
133455,Cedric MEISSNER,MEISSNER,Cedric,MEISSNER Cedric,M,25.0,07/13/2000 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133455_Headshot_MEISSNER_Cedric_R.png
133459,Bara AL-WEDIAN,AL-WEDIAN,Bara,AL-WEDIAN Bara,F,35.0,03/04/1990 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Left,
133463,Hadjer TAHMI,TAHMI,Hadjer,TAHMI Hadjer,F,22.0,04/13/2003 00:00:00,Algeria,ALG,Algeria,ALG,ALGERIA,ALG,Attacker,Shakehand,Right,
133464,Amina KESSACI,KESSACI,Amina,KESSACI Amina,F,20.0,01/04/2005 00:00:00,Algeria,ALG,Algeria,ALG,ALGERIA,ALG,Attacker,Penhold,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133464_Headshot_R_KESSACI_Amina.png
133469,Salem ALSUWAILEM,ALSUWAILEM,Salem,ALSUWAILEM Salem,M,20.0,07/22/2005 00:00:00,Saudi Arabia,KSA,Saudi Arabia,KSA,SAUDI ARABIA,KSA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133469_HEADSHOT_R_ALSUWAILEM_Salem.png
133475,Alaa YEHIA,YEHIA,Alaa,YEHIA Alaa,F,22.0,12/01/2002 00:00:00,Egypt,EGY,Egypt,EGY,EGYPT,EGY,Attacker,Shakehand,Right,
133478,Giulia TAKAHASHI,TAKAHASHI,Giulia,TAKAHASHI Giulia,F,20.0,04/02/2005 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133478_HEADSHOT_R_TAKAHASHI_Giulia.png
133479,Matias PEDRAZA,PEDRAZA,Matias,PEDRAZA Matias,M,23.0,04/10/2002 00:00:00,Chile,CHI,Chile,CHI,CHILE,CHI,Attacker,Shakehand,Right,
133499,Abderrahmane AZZALA,AZZALA,Abderrahmane,AZZALA Abderrahmane,M,21.0,07/08/2004 00:00:00,Algeria,ALG,Algeria,ALG,ALGERIA,ALG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_AZZALA_Abderrahmane.png
133506,Kossi AKAKPO,AKAKPO,Kossi,AKAKPO Kossi,M,24.0,05/06/2001 00:00:00,Togo,TOG,Togo,TOG,TOGO,TOG,Attacker,Shakehand,Left,
133528,WANG Tianyi,WANG,Tianyi,WANG Tianyi,F,23.0,03/02/2002 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133528_Headshot_R_WANG_Tianyi.png
133529,HAN Feier,HAN,Feier,HAN Feier,F,22.0,02/27/2003 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133529_Headshot_R_HAN_Feier.png
133533,Cheima MERZOUG,MERZOUG,Cheima,MERZOUG Cheima,F,21.0,12/26/2003 00:00:00,Algeria,ALG,Algeria,ALG,ALGERIA,ALG,Attacker,Shakehand,Right,
133542,Meziane BELABBAS,BELABBAS,Meziane,BELABBAS Meziane,M,22.0,01/01/2003 00:00:00,Algeria,ALG,Algeria,ALG,ALGERIA,ALG,Attacker,Shakehand,Right,
133554,Jai CHAUHAN,CHAUHAN,Jai,CHAUHAN Jai,M,19.0,02/05/2006 00:00:00,Fiji,FIJ,Fiji,FIJ,FIJI,FIJ,Attacker,Shakehand,Right,
133557,Ziga ZIGON,ZIGON,Ziga,ZIGON Ziga,M,22.0,05/05/2003 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,
133592,Kaushani NATH,NATH,Kaushani,NATH Kaushani,F,26.0,08/10/1999 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,
133593,Swastika GHOSH,GHOSH,Swastika,GHOSH Swastika,F,22.0,06/07/2003 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133593_Headshot_R_Swastika GHOSH.png
133594,Manushree PATIL,PATIL,Manushree,PATIL Manushree,F,24.0,03/08/2001 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133594_Headshot_R_Manushree PATIL.png
133596,Alessi MASSART,MASSART,Alessi,MASSART Alessi,M,19.0,11/19/2005 00:00:00,Belgium,BEL,Belgium,BEL,BELGIUM,BEL,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133596_HEADSHOT_R_MASSART_Alessi.png
133606,CHENG Janissa,CHENG,Janissa,CHENG Janissa,F,19.0,12/18/2005 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133606_HEADSHOT_R_CHENG_Janissa.png
133613,Bydhir CARNET,CARNET,Bydhir,CARNET Bydhir,M,26.0,02/03/1999 00:00:00,Tahiti,PYF,Tahiti,PYF,TAHITI,PYF,Attacker,Shakehand,Right,
133627,Miguel PANTOJA,PANTOJA,Miguel,PANTOJA Miguel,M,21.0,04/19/2004 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Right,
133628,Diego LILLO,LILLO,Diego,LILLO Diego,M,21.0,02/09/2004 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Right,
133629,Maria LOPEZ,LOPEZ,Maria,LOPEZ Maria,F,21.0,09/23/2004 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Right,
133633,Daniel BERZOSA,BERZOSA,Daniel,BERZOSA Daniel,M,19.0,04/03/2006 00:00:00,Spain,ESP,Spain,ESP,SPAIN,ESP,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133633_HEADSHOT_R_BERZOSA_Daniel.png
133646,Jesse NOMDO,NOMDO,Jesse,NOMDO Jesse,F,23.0,05/15/2002 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,,,,
133647,Musfiquh KALAM,KALAM,Musfiquh,KALAM Musfiquh,F,23.0,05/01/2002 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133647_HEADSHOT_R_KALAM_Musfiquh.png
133650,Keanin PEKEUR,PEKEUR,Keanin,PEKEUR Keanin,M,27.0,06/10/1998 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,Attacker,Shakehand,Right,
133652,Esteban DORR,DORR,Esteban,DORR Esteban,M,25.0,03/11/2000 00:00:00,France,FRA,France,FRA,FRANCE,FRA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133652_Headshot_R_Esteban DORR.png
133659,Ines MATOS,MATOS,Ines,MATOS Ines,F,21.0,10/05/2004 00:00:00,Portugal,POR,Portugal,POR,PORTUGAL,POR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133659_HEADSHOT_R_MATOS_Ines.png
133661,Atarou ASSOU,ASSOU,Atarou,ASSOU Atarou,M,27.0,05/02/1998 00:00:00,Togo,TOG,Togo,TOG,TOGO,TOG,,,,
133663,Sitisak NUCHCHART,NUCHCHART,Sitisak,NUCHCHART Sitisak,M,21.0,01/23/2004 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Left,
133668,Wanwisa AUEAWIRIYAYOTHIN,AUEAWIRIYAYOTHIN,Wanwisa,AUEAWIRIYAYOTHIN Wanwisa,F,21.0,06/02/2004 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133668_HEADSHOT_R_AUEAWIRIYAYOTHIN_Wanwisa.png
133671,Remi BETELU,BETELU,Remi,BETELU Remi,M,26.0,08/26/1999 00:00:00,France,FRA,France,FRA,FRANCE,FRA,Defender,Shakehand,Right,
133676,Salim KARAM,KARAM,Salim,KARAM Salim,M,24.0,10/19/2001 00:00:00,Morocco,MAR,Morocco,MAR,MOROCCO,MAR,Attacker,Shakehand,Right,
133692,Ayano I,I,Ayano,I Ayano,F,26.0,08/20/1999 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,
133693,Andy BRINGAUD,BRINGAUD,Andy,BRINGAUD Andy,M,23.0,01/04/2002 00:00:00,Gabon,GAB,Gabon,GAB,GABON,GAB,,,,
133694,Shunsuke TOGAMI,TOGAMI,Shunsuke,TOGAMI Shunsuke,M,24.0,08/24/2001 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133694_HEADSHOT_R_Shunsuke_TOGAMI.png
133695,Hiromu KOBAYASHI,KOBAYASHI,Hiromu,KOBAYASHI Hiromu,M,23.0,09/21/2002 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Left,
133702,OH Seunghwan,OH,Seunghwan,OH Seunghwan,M,21.0,11/15/2003 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,
133707,BYUN Seoyoung,BYUN,Seoyoung,BYUN Seoyoung,F,22.0,09/29/2003 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Defender,Shakehand,Right,
133709,KIM Taerim,KIM,Taerim,KIM Taerim,F,20.0,07/20/2005 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Defender,Shakehand,Right,
133713,QUEK Izaac,QUEK,Izaac,QUEK Izaac,M,19.0,05/26/2006 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133713_Headshot_R_QUEK_Izaac .png
133717,BAEK Hogyun,BAEK,Hogyun,BAEK Hogyun,M,26.0,08/21/1999 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,
133722,Rofiat JIMOH,JIMOH,Rofiat,JIMOH Rofiat,F,22.0,01/01/2003 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,
133723,Sukurat AIYELABEGAN,AIYELABEGAN,Sukurat,AIYELABEGAN Sukurat,F,19.0,01/21/2006 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
133732,Emmanuel AUGUSTINE,AUGUSTINE,Emmanuel,AUGUSTINE Emmanuel,M,24.0,08/03/2001 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
133734,Jamiu AYANWALE,AYANWALE,Jamiu,AYANWALE Jamiu,M,20.0,08/08/2005 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Left,
133736,Taiwo MATI,MATI,Taiwo,MATI Taiwo,M,20.0,04/15/2005 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133736_HEADSHOT_R_MATI_Taiwo.png
133739,Iyanu Oluwa FALANA,FALANA,Iyanu Oluwa,FALANA Iyanu Oluwa,F,21.0,03/04/2004 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,
133740,Kehinde OYENIYI,OYENIYI,Kehinde,OYENIYI Kehinde,F,22.0,08/14/2003 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
133742,Ahmed BELLO,BELLO,Ahmed,BELLO Ahmed,M,30.0,12/13/1994 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,
133746,Orok ETIM,ETIM,Orok,ETIM Orok,M,21.0,12/24/2003 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,
133758,Anna BRZYSKA,BRZYSKA,Anna,BRZYSKA Anna,F,20.0,06/16/2005 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133758_HEADSHOT_R_BRZYSKA_Anna.png
133769,Martyna LIS,LIS,Martyna,LIS Martyna,F,23.0,03/25/2002 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Right,
133776,Santiago MONTES,MONTES,Santiago,MONTES Santiago,M,23.0,04/13/2002 00:00:00,Colombia,COL,Colombia,COL,COLOMBIA,COL,Attacker,Shakehand,Right,
133808,Szymon KOLASA,KOLASA,Szymon,KOLASA Szymon,M,22.0,04/12/2003 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Left,
133813,PARK Gyuhyeon,PARK,Gyuhyeon,PARK Gyuhyeon,M,20.0,03/08/2005 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133813_HEADSHOT_R_PARK_Gyuhyeon.png
133814,KIM Nayeong,KIM,Nayeong,KIM Nayeong,F,20.0,10/01/2005 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133814_HEADSHOT_R_KIM_Nayeong.png
133823,Ivik NIELSEN,NIELSEN,Ivik,NIELSEN Ivik,M,27.0,01/15/1998 00:00:00,Greenland,GRL,Greenland,GRL,GREENLAND,GRL,,,,
133827,LIN Yen-Chun,LIN,Yen-Chun,LIN Yen-Chun,M,21.0,11/20/2003 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133827_HEADSHOT_R_LIN_Yen-Chun.png
133835,TSAI Yun-En,TSAI,Yun-En,TSAI Yun-En,F,21.0,05/09/2004 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133835_Headshot_R_TSAI Yun-En.png
133837,WANG Chen-You,WANG,Chen-You,WANG Chen-You,M,21.0,11/02/2004 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133837_HEADSHOT_R_WANG_Chen-You.png
133848,YUAN Licen,YUAN,Licen,YUAN Licen,M,25.0,05/28/2000 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_YUAN_Licen.png
133850,CHUA Josh,CHUA,Josh,CHUA Josh,M,24.0,07/22/2001 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133850_Headshot_R_CHUA_Josh.png
133853,KOH Dominic,KOH,Dominic,KOH Dominic,M,23.0,05/23/2002 00:00:00,Singapore,SGP,Singapore,SGP,SINGAPORE,SGP,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133853_HEADSHOT_R_KOH_Dominic.png
133867,CHAN Baldwin,CHAN,Baldwin,CHAN Baldwin,M,20.0,12/24/2004 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133867_HEADSHOT_R_CHAN_Baldwin.png
133889,Miguel WONG,WONG,Miguel,WONG Miguel,M,25.0,09/25/2000 00:00:00,Guyana,GUY,Guyana,GUY,GUYANA,GUY,Attacker,Shakehand,Right,
133893,XU Haidong,XU,Haidong,XU Haidong,M,25.0,06/12/2000 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Penhold,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133893_Headshot_R_XU_Haidong.png
133894,LIU Weishan,LIU,Weishan,LIU Weishan,F,26.0,10/04/1999 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_LIU_Weishan.png
133899,SONG Zhuoheng,SONG,Zhuoheng,SONG Zhuoheng,M,23.0,08/15/2002 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,
133901,ZHANG Xiangyu,ZHANG,Xiangyu,ZHANG Xiangyu,F,20.0,10/03/2005 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133901_Headshot_R_ZHANG_Xiangyu.png
133933,Kareem SHALTOUNI,SHALTOUNI,Kareem,SHALTOUNI Kareem,M,19.0,02/20/2006 00:00:00,Jordan,JOR,Jordan,JOR,JORDAN,JOR,Attacker,Shakehand,Right,
133945,Anastasiya DYMYTRENKO,DYMYTRENKO,Anastasiya,DYMYTRENKO Anastasiya,F,23.0,11/08/2002 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Attacker,Shakehand,Right,
133953,Andrii GREBENIUK,GREBENIUK,Andrii,GREBENIUK Andrii,M,22.0,08/06/2003 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Attacker,Shakehand,Right,
133999,Fatih KARABAXHAK,KARABAXHAK,Fatih,KARABAXHAK Fatih,M,22.0,05/03/2003 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Attacker,Shakehand,Right,
134000,Kreshnik MAHMUTI,MAHMUTI,Kreshnik,MAHMUTI Kreshnik,M,24.0,04/28/2001 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Attacker,Shakehand,Right,
134001,Alma MEHMETI,MEHMETI,Alma,MEHMETI Alma,F,23.0,08/28/2002 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Defender,Shakehand,Right,
134011,Elena ZAHARIA,ZAHARIA,Elena,ZAHARIA Elena,F,21.0,11/04/2004 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134011_HEADSHOT_R_ZAHARIA_Elena.png
134012,Luciana MITROFAN,MITROFAN,Luciana,MITROFAN Luciana,F,22.0,03/17/2003 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134012_HEADSHOT_R_MITROFAN_Luciana.png
134022,HUANG Yu-Jen,HUANG,Yu-Jen,HUANG Yu-Jen,M,24.0,02/04/2001 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,TPE,Attacker,Shakehand,Right,
134049,Mariam EL HABECH,EL HABECH,Mariam,EL HABECH Mariam,F,21.0,06/17/2004 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,
134067,Cristina MACHADO,MACHADO,Cristina,MACHADO Cristina,F,21.0,08/27/2004 00:00:00,El Salvador,ESA,El Salvador,ESA,EL SALVADOR,ESA,Attacker,Shakehand,Right,
134080,Talia AZAR,AZAR,Talia,AZAR Talia,F,20.0,06/02/2005 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,
134085,TEE Ai Xin,TEE,Ai Xin,TEE Ai Xin,F,24.0,01/01/2001 00:00:00,Malaysia,MAS,Malaysia,MAS,MALAYSIA,MAS,Attacker,Penhold,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134085_HEADSHOT_R_TEE_ Ai Xin.png
134088,Christy ARIDA,ARIDA,Christy,ARIDA Christy,F,22.0,04/22/2003 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,
134097,Daniel ARAYA,ARAYA,Daniel,ARAYA Daniel,M,24.0,03/31/2001 00:00:00,Costa Rica,CRC,Costa Rica,CRC,COSTA RICA,CRC,Defender,Shakehand,Right,
134108,Molka RIAHI,RIAHI,Molka,RIAHI Molka,F,19.0,03/06/2006 00:00:00,Tunisia,TUN,Tunisia,TUN,TUNISIA,TUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134108_HEADSHOT_R_RIAHI_Molka.png
134115,Dalma HASANOVA,HASANOVA,Dalma,HASANOVA Dalma,F,20.0,12/18/2004 00:00:00,Bulgaria,BUL,Bulgaria,BUL,BULGARIA,BUL,Attacker,Shakehand,Right,
134121,Lakshita NARANG,NARANG,Lakshita,NARANG Lakshita,F,20.0,01/18/2005 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,
134124,Kavya BASKAR,BASKAR,Kavya,BASKAR Kavya,F,20.0,05/02/2005 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134124_HEADSHOT_R_ BASKAR_Kavya.png
134130,Mikhail TSYHANOUSKI,TSYHANOUSKI,Mikhail,TSYHANOUSKI Mikhail,M,23.0,01/21/2002 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,
134140,Anna KLEMPEREROVA,KLEMPEREROVA,Anna,KLEMPEREROVA Anna,F,22.0,01/24/2003 00:00:00,Czechia,CZE,Czechia,CZE,CZECH REPUBLIC,CZE,Attacker,Shakehand,Right,
134158,Aljaz GODEC,GODEC,Aljaz,GODEC Aljaz,M,22.0,06/11/2003 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,
134167,Habib AMEUR,AMEUR,Habib,AMEUR Habib,M,21.0,08/30/2004 00:00:00,Tunisia,TUN,Tunisia,TUN,TUNISIA,TUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134167_HEADSHOT_R_AMEUR_Habib.png
134169,Iulian CHIRITA,CHIRITA,Iulian,CHIRITA Iulian,M,19.0,02/02/2006 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134169_HEADSHOT_R_CHIRITA_Iulian.png
134170,Eren BEKIR,BEKIR,Eren,BEKIR Eren,M,21.0,06/29/2004 00:00:00,Bulgaria,BUL,Bulgaria,BUL,BULGARIA,BUL,Attacker,Shakehand,Right,
134176,Tjasa NOVAK,NOVAK,Tjasa,NOVAK Tjasa,F,23.0,09/01/2002 00:00:00,Slovenia,SLO,Slovenia,SLO,SLOVENIA,SLO,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134176_Headshot_R_NOVAK_Tjasa.png
